region	chr	midPos	Nsites
(16605,17051)(51100,51665)(51100,51700)	scaffold_13	51400	448	0.046417
(16705,17051)(51200,51665)(51200,51800)	scaffold_13	51500	348	0.049535
(16768,17108)(51306,51879)(51300,51900)	scaffold_13	51600	342	0.049403
(16852,17194)(51400,51999)(51400,52000)	scaffold_13	51700	344	0.049162
(16903,17252)(51500,52099)(51500,52100)	scaffold_13	51800	351	0.048972
(16986,17320)(51600,52167)(51600,52200)	scaffold_13	51900	336	0.048954
(17052,17398)(51823,52299)(51700,52300)	scaffold_13	52000	348	0.049083
(17052,17488)(51823,52389)(51800,52400)	scaffold_13	52100	438	0.049121
(17109,17492)(51914,52499)(51900,52500)	scaffold_13	52200	385	0.049110
(17195,17588)(52000,52595)(52000,52600)	scaffold_13	52300	395	0.049084
(17253,17588)(52100,52595)(52100,52700)	scaffold_13	52400	337	0.049295
(17321,17588)(52222,52595)(52200,52800)	scaffold_13	52500	269	0.049395
(17399,17588)(52300,52595)(52300,52900)	scaffold_13	52600	191	0.049281
(17489,17588)(52496,52595)(52400,53000)	scaffold_13	52700	101	0.049317
(17493,17588)(52500,52595)(52500,53100)	scaffold_13	52800	97	0.049304
(17589,17614)(53574,53599)(53000,53600)	scaffold_13	53300	27	0.049229
(17589,17714)(53574,53699)(53100,53700)	scaffold_13	53400	127	0.049031
(17589,17809)(53574,53799)(53200,53800)	scaffold_13	53500	222	0.048996
(17589,17818)(53574,53808)(53300,53900)	scaffold_13	53600	231	0.049000
(17589,17858)(53574,53999)(53400,54000)	scaffold_13	53700	271	0.049030
(17589,17958)(53574,54099)(53500,54100)	scaffold_13	53800	371	0.049126
(17615,18016)(53600,54157)(53600,54200)	scaffold_13	53900	403	0.049180
(17715,18016)(53700,54157)(53700,54300)	scaffold_13	54000	303	0.049250
(17810,18033)(53800,54399)(53800,54400)	scaffold_13	54100	225	0.049391
(17819,18107)(53960,54499)(53900,54500)	scaffold_13	54200	290	0.049263
(17859,18200)(54000,54592)(54000,54600)	scaffold_13	54300	343	0.049250
(17959,18247)(54100,54699)(54100,54700)	scaffold_13	54400	290	0.049136
(18017,18347)(54383,54799)(54200,54800)	scaffold_13	54500	332	0.049169
(18017,18447)(54383,54899)(54300,54900)	scaffold_13	54600	432	0.049138
(18034,18474)(54400,54926)(54400,55000)	scaffold_13	54700	442	0.049134
(18108,18485)(54500,55099)(54500,55100)	scaffold_13	54800	379	0.049300
(18201,18567)(54653,55181)(54600,55200)	scaffold_13	54900	368	0.049328
(18248,18567)(54700,55181)(54700,55300)	scaffold_13	55000	321	0.049393
(18348,18583)(54800,55399)(54800,55400)	scaffold_13	55100	237	0.049356
(18448,18649)(54900,55465)(54900,55500)	scaffold_13	55200	203	0.049496
(18475,18748)(55089,55599)(55000,55600)	scaffold_13	55300	275	0.049370
(18486,18848)(55100,55699)(55100,55700)	scaffold_13	55400	364	0.049136
(18568,18914)(55384,55799)(55200,55800)	scaffold_13	55500	348	0.049100
(18568,19014)(55384,55899)(55300,55900)	scaffold_13	55600	448	0.049145
(18584,19061)(55400,55999)(55400,56000)	scaffold_13	55700	479	0.049163
(18650,19161)(55501,56099)(55500,56100)	scaffold_13	55800	513	0.049021
(18749,19191)(55600,56129)(55600,56200)	scaffold_13	55900	444	0.049022
(18849,19287)(55700,56299)(55700,56300)	scaffold_13	56000	440	0.049007
(18915,19312)(55800,56324)(55800,56400)	scaffold_13	56100	399	0.048992
(19015,19349)(55900,56499)(55900,56500)	scaffold_13	56200	336	0.049024
(19062,19428)(56000,56578)(56000,56600)	scaffold_13	56300	368	0.048873
(19162,19477)(56100,56699)(56100,56700)	scaffold_13	56400	317	0.048969
(19192,19569)(56204,56799)(56200,56800)	scaffold_13	56500	379	0.048983
(19288,19617)(56300,56847)(56300,56900)	scaffold_13	56600	331	0.049032
(19313,19617)(56463,56847)(56400,57000)	scaffold_13	56700	306	0.049022
(19350,19617)(56500,56847)(56500,57100)	scaffold_13	56800	269	0.048884
(19429,19618)(56651,57178)(56600,57200)	scaffold_13	56900	191	0.049093
(19478,19618)(56700,57178)(56700,57300)	scaffold_13	57000	142	0.049168
(19570,19717)(56800,57399)(56800,57400)	scaffold_13	57100	149	0.049151
(19618,19798)(57178,57499)(56900,57500)	scaffold_13	57200	182	0.049151
(19618,19898)(57178,57599)(57000,57600)	scaffold_13	57300	282	0.049067
(19618,19987)(57178,57688)(57100,57700)	scaffold_13	57400	371	0.049092
(19619,20025)(57301,57799)(57200,57800)	scaffold_13	57500	408	0.049101
(19619,20067)(57301,57899)(57300,57900)	scaffold_13	57600	450	0.049111
(19718,20167)(57400,57999)(57400,58000)	scaffold_13	57700	451	0.050571
(19799,20267)(57500,58099)(57500,58100)	scaffold_13	57800	470	0.050326
(19899,20273)(57600,58105)(57600,58200)	scaffold_13	57900	376	0.050646
(19988,20273)(57762,58105)(57700,58300)	scaffold_13	58000	287	0.051126
(20026,20302)(57800,58399)(57800,58400)	scaffold_13	58100	278	0.051229
(20068,20402)(57900,58499)(57900,58500)	scaffold_13	58200	336	0.050945
(20168,20419)(58000,58516)(58000,58600)	scaffold_13	58300	253	0.049260
(20268,20419)(58100,58516)(58100,58700)	scaffold_13	58400	153	0.049587
(20274,20430)(58371,58799)(58200,58800)	scaffold_13	58500	158	0.049580
(20274,20530)(58371,58899)(58300,58900)	scaffold_13	58600	258	0.048858
(20303,20627)(58400,58999)(58400,59000)	scaffold_13	58700	326	0.048974
(20403,20678)(58500,59050)(58500,59100)	scaffold_13	58800	277	0.048670
(20420,20742)(58789,59199)(58600,59200)	scaffold_13	58900	324	0.048677
(20420,20778)(58789,59235)(58700,59300)	scaffold_13	59000	360	0.048714
(20431,20807)(58800,59399)(58800,59400)	scaffold_13	59100	378	0.048754
(20531,20907)(58900,59499)(58900,59500)	scaffold_13	59200	378	0.049123
(20628,20972)(59000,59564)(59000,59600)	scaffold_13	59300	346	0.049068
(20679,20972)(59136,59564)(59100,59700)	scaffold_13	59400	295	0.049229
(20743,21018)(59200,59799)(59200,59800)	scaffold_13	59500	277	0.049379
(20779,21118)(59371,59899)(59300,59900)	scaffold_13	59600	341	0.049079
(20808,21143)(59400,59924)(59400,60000)	scaffold_13	59700	337	0.049062
(20908,21181)(59500,60099)(59500,60100)	scaffold_13	59800	275	0.048989
(20973,21281)(59754,60199)(59600,60200)	scaffold_13	59900	310	0.048925
(20973,21381)(59754,60299)(59700,60300)	scaffold_13	60000	410	0.048903
(21019,21469)(59800,60399)(59800,60400)	scaffold_13	60100	452	0.048889
(21119,21532)(59900,60499)(59900,60500)	scaffold_13	60200	415	0.048921
(21144,21612)(60062,60599)(60000,60600)	scaffold_13	60300	470	0.045867
(21182,21712)(60100,60699)(60100,60700)	scaffold_13	60400	532	0.046182
(21282,21746)(60200,60799)(60200,60800)	scaffold_13	60500	466	0.045793
(21382,21830)(60300,60883)(60300,60900)	scaffold_13	60600	450	0.042591
(21470,21891)(60437,60993)(60400,61000)	scaffold_13	60700	423	0.042361
(21533,21891)(60500,60993)(60500,61100)	scaffold_13	60800	360	0.041108
(21613,21962)(60600,61199)(60600,61200)	scaffold_13	60900	351	0.044904
(21713,22062)(60700,61299)(60700,61300)	scaffold_13	61000	351	0.045045
(21747,22063)(60800,61300)(60800,61400)	scaffold_13	61100	318	0.044694
(21831,22063)(60933,61300)(60900,61500)	scaffold_13	61200	234	0.048760
(21892,22146)(61129,61599)(61000,61600)	scaffold_13	61300	256	0.049092
(21892,22182)(61129,61635)(61100,61700)	scaffold_13	61400	292	0.049113
(21963,22241)(61200,61799)(61200,61800)	scaffold_13	61500	280	0.049083
(22063,22284)(61300,61899)(61300,61900)	scaffold_13	61600	223	0.049202
(22064,22335)(61509,61950)(61400,62000)	scaffold_13	61700	273	0.049204
(22064,22335)(61509,61950)(61500,62100)	scaffold_13	61800	273	0.049204
(22147,22373)(61600,62199)(61600,62200)	scaffold_13	61900	228	0.049196
(22183,22441)(61741,62299)(61700,62300)	scaffold_13	62000	260	0.048930
(22242,22467)(61800,62393)(61800,62400)	scaffold_13	62100	227	0.048905
(22285,22487)(61900,62499)(61900,62500)	scaffold_13	62200	204	0.048902
(22336,22587)(62162,62599)(62000,62600)	scaffold_13	62300	253	0.049006
(22336,22626)(62162,62638)(62100,62700)	scaffold_13	62400	292	0.049037
(22374,22626)(62200,62638)(62200,62800)	scaffold_13	62500	254	0.049008
(22442,22626)(62300,62638)(62300,62900)	scaffold_13	62600	186	0.049308
(22468,22701)(62480,62987)(62400,63000)	scaffold_13	62700	235	0.048819
(22488,22701)(62500,62987)(62500,63100)	scaffold_13	62800	215	0.048770
(22588,22755)(62600,63199)(62600,63200)	scaffold_13	62900	169	0.048584
(22627,22855)(62913,63299)(62700,63300)	scaffold_13	63000	230	0.048667
(22627,22955)(62913,63399)(62800,63400)	scaffold_13	63100	330	0.048682
(22627,23055)(62913,63499)(62900,63500)	scaffold_13	63200	430	0.048634
(22702,23145)(63146,63599)(63000,63600)	scaffold_13	63300	445	0.048798
(22702,23245)(63146,63699)(63100,63700)	scaffold_13	63400	545	0.048823
(22756,23338)(63200,63799)(63200,63800)	scaffold_13	63500	584	0.048799
(22856,23438)(63300,63899)(63300,63900)	scaffold_13	63600	584	0.048755
(22956,23521)(63400,63999)(63400,64000)	scaffold_13	63700	567	0.048864
(23056,23565)(63500,64099)(63500,64100)	scaffold_13	63800	511	0.048970
(23146,23660)(63600,64199)(63600,64200)	scaffold_13	63900	516	0.049150
(23246,23663)(63700,64202)(63700,64300)	scaffold_13	64000	419	0.049200
(23339,23663)(63800,64202)(63800,64400)	scaffold_13	64100	326	0.049294
(23439,23749)(63900,64499)(63900,64500)	scaffold_13	64200	312	0.049417
(23522,23839)(64000,64599)(64000,64600)	scaffold_13	64300	319	0.049427
(23566,23935)(64100,64695)(64100,64700)	scaffold_13	64400	371	0.049369
(23661,23973)(64200,64799)(64200,64800)	scaffold_13	64500	314	0.049056
(23664,24073)(64414,64899)(64300,64900)	scaffold_13	64600	411	0.049001
(23664,24091)(64414,64999)(64400,65000)	scaffold_13	64700	429	0.048985
(23750,24191)(64500,65099)(64500,65100)	scaffold_13	64800	443	0.048933
(23840,24276)(64600,65199)(64600,65200)	scaffold_13	64900	438	0.048856
(23936,24376)(64762,65299)(64700,65300)	scaffold_13	65000	442	0.048937
(23974,24476)(64800,65399)(64800,65400)	scaffold_13	65100	504	0.049278
(24074,24576)(64900,65499)(64900,65500)	scaffold_13	65200	504	0.049363
(24092,24676)(65000,65599)(65000,65600)	scaffold_13	65300	586	0.049376
(24192,24690)(65100,65699)(65100,65700)	scaffold_13	65400	500	0.049530
(24277,24790)(65200,65799)(65200,65800)	scaffold_13	65500	515	0.049489
(24377,24842)(65300,65851)(65300,65900)	scaffold_13	65600	467	0.049511
(24477,24940)(65400,65999)(65400,66000)	scaffold_13	65700	465	0.049148
(24577,25008)(65500,66099)(65500,66100)	scaffold_13	65800	433	0.049087
(24677,25108)(65686,66199)(65600,66200)	scaffold_13	65900	433	0.049256
(24691,25201)(65700,66299)(65700,66300)	scaffold_13	66000	512	0.049147
(24791,25301)(65800,66399)(65800,66400)	scaffold_13	66100	512	0.049253
(24843,25375)(65902,66499)(65900,66500)	scaffold_13	66200	534	0.049187
(24941,25408)(66000,66532)(66000,66600)	scaffold_13	66300	469	0.049208
(25009,25481)(66100,66699)(66100,66700)	scaffold_13	66400	474	0.049162
(25109,25572)(66200,66790)(66200,66800)	scaffold_13	66500	465	0.048966
(25202,25646)(66300,66899)(66300,66900)	scaffold_13	66600	446	0.049033
(25302,25730)(66400,66999)(66400,67000)	scaffold_13	66700	430	0.048913
(25376,25830)(66500,67099)(66500,67100)	scaffold_13	66800	456	0.048962
(25409,25930)(66627,67199)(66600,67200)	scaffold_13	66900	523	0.049084
(25482,26011)(66700,67299)(66700,67300)	scaffold_13	67000	531	0.049071
(25573,26104)(66826,67399)(66800,67400)	scaffold_13	67100	533	0.049105
(25647,26204)(66900,67499)(66900,67500)	scaffold_13	67200	559	0.046370
(25731,26304)(67000,67599)(67000,67600)	scaffold_13	67300	575	0.046432
(25831,26375)(67100,67699)(67100,67700)	scaffold_13	67400	546	0.046299
(25931,26475)(67200,67799)(67200,67800)	scaffold_13	67500	546	0.046266
(26012,26575)(67300,67899)(67300,67900)	scaffold_13	67600	565	0.046411
(26105,26675)(67400,67999)(67400,68000)	scaffold_13	67700	572	0.046603
(26205,26746)(67500,68070)(67500,68100)	scaffold_13	67800	543	0.049231
(26305,26840)(67600,68199)(67600,68200)	scaffold_13	67900	537	0.049137
(26376,26857)(67700,68216)(67700,68300)	scaffold_13	68000	483	0.049141
(26476,26857)(67800,68216)(67800,68400)	scaffold_13	68100	383	0.049098
(26576,26864)(67900,68499)(67900,68500)	scaffold_13	68200	290	0.049346
(26676,26953)(68000,68588)(68000,68600)	scaffold_13	68300	279	0.049718
(26747,26953)(68106,68588)(68100,68700)	scaffold_13	68400	208	0.050003
(26841,26975)(68200,68799)(68200,68800)	scaffold_13	68500	136	0.050846
(26858,27060)(68493,68899)(68300,68900)	scaffold_13	68600	204	0.050924
(26858,27157)(68493,68996)(68400,69000)	scaffold_13	68700	301	0.045975
(26865,27247)(68500,69099)(68500,69100)	scaffold_13	68800	384	0.046336
(26954,27269)(68778,69170)(68600,69200)	scaffold_13	68900	317	0.045513
(26954,27323)(68778,69299)(68700,69300)	scaffold_13	69000	371	0.045944
(26976,27400)(68800,69399)(68800,69400)	scaffold_13	69100	426	0.046310
(27061,27448)(68900,69447)(68900,69500)	scaffold_13	69200	389	0.045786
(27158,27512)(69010,69599)(69000,69600)	scaffold_13	69300	356	0.049089
(27248,27588)(69100,69699)(69100,69700)	scaffold_13	69400	342	0.049343
(27270,27688)(69246,69799)(69200,69800)	scaffold_13	69500	420	0.049298
(27324,27775)(69300,69899)(69300,69900)	scaffold_13	69600	453	0.049279
(27401,27872)(69400,69999)(69400,70000)	scaffold_13	69700	473	0.049250
(27449,27920)(69536,70099)(69500,70100)	scaffold_13	69800	473	0.049236
(27513,28020)(69600,70199)(69600,70200)	scaffold_13	69900	509	0.049087
(27589,28120)(69700,70299)(69700,70300)	scaffold_13	70000	533	0.049016
(27689,28155)(69800,70334)(69800,70400)	scaffold_13	70100	468	0.049013
(27776,28155)(69900,70334)(69900,70500)	scaffold_13	70200	381	0.049000
(27873,28228)(70000,70599)(70000,70600)	scaffold_13	70300	357	0.049118
(27921,28302)(70100,70680)(70100,70700)	scaffold_13	70400	383	0.049297
(28021,28302)(70200,70680)(70200,70800)	scaffold_13	70500	283	0.049452
(28121,28325)(70300,70899)(70300,70900)	scaffold_13	70600	206	0.049561
(28156,28425)(70527,70999)(70400,71000)	scaffold_13	70700	271	0.049691
(28156,28523)(70527,71097)(70500,71100)	scaffold_13	70800	369	0.049864
(28229,28523)(70600,71097)(70600,71200)	scaffold_13	70900	296	0.049941
(28303,28573)(70877,71299)(70700,71300)	scaffold_13	71000	272	0.049852
(28303,28623)(70877,71349)(70800,71400)	scaffold_13	71100	322	0.049797
(28326,28715)(70900,71499)(70900,71500)	scaffold_13	71200	391	0.049689
(28426,28735)(71000,71599)(71000,71600)	scaffold_13	71300	311	0.049613
(28524,28817)(71250,71681)(71100,71700)	scaffold_13	71400	295	0.049236
(28524,28817)(71250,71681)(71200,71800)	scaffold_13	71500	295	0.049236
(28574,28817)(71300,71681)(71300,71900)	scaffold_13	71600	245	0.049249
(28624,28851)(71408,71999)(71400,72000)	scaffold_13	71700	229	0.049209
(28716,28909)(71500,72065)(71500,72100)	scaffold_13	71800	195	0.049095
(28736,28909)(71600,72065)(71600,72200)	scaffold_13	71900	175	0.049091
(28818,28995)(71966,72299)(71700,72300)	scaffold_13	72000	179	0.049027
(28818,29043)(71966,72399)(71800,72400)	scaffold_13	72100	227	0.048933
(28818,29109)(71966,72465)(71900,72500)	scaffold_13	72200	293	0.049100
(28852,29117)(72000,72599)(72000,72600)	scaffold_13	72300	267	0.049087
(28910,29217)(72214,72699)(72100,72700)	scaffold_13	72400	309	0.049408
(28910,29302)(72214,72799)(72200,72800)	scaffold_13	72500	394	0.046107
(28996,29360)(72300,72899)(72300,72900)	scaffold_13	72600	366	0.045894
(29044,29459)(72400,72998)(72400,73000)	scaffold_13	72700	417	0.046172
(29110,29544)(72592,73099)(72500,73100)	scaffold_13	72800	436	0.046092
(29118,29577)(72600,73199)(72600,73200)	scaffold_13	72900	461	0.046274
(29218,29660)(72700,73282)(72700,73300)	scaffold_13	73000	444	0.045827
(29303,29758)(72800,73399)(72800,73400)	scaffold_13	73100	457	0.049014
(29361,29760)(72900,73401)(72900,73500)	scaffold_13	73200	401	0.048943
(29460,29760)(73015,73401)(73000,73600)	scaffold_13	73300	302	0.049352
(29545,29857)(73100,73699)(73100,73700)	scaffold_13	73400	314	0.049370
(29578,29917)(73200,73759)(73200,73800)	scaffold_13	73500	341	0.049217
(29661,29917)(73302,73759)(73300,73900)	scaffold_13	73600	258	0.048995
(29759,29917)(73400,73759)(73400,74000)	scaffold_13	73700	160	0.048893
(29761,29953)(73603,74099)(73500,74100)	scaffold_13	73800	194	0.048861
(29761,30039)(73603,74185)(73600,74200)	scaffold_13	73900	280	0.049041
(29858,30039)(73700,74185)(73700,74300)	scaffold_13	74000	183	0.048951
(29918,30097)(74064,74399)(73800,74400)	scaffold_13	74100	181	0.049403
(29918,30115)(74064,74441)(73900,74500)	scaffold_13	74200	199	0.049379
(29918,30213)(74064,74599)(74000,74600)	scaffold_13	74300	297	0.049309
(29954,30285)(74100,74671)(74100,74700)	scaffold_13	74400	333	0.049318
(30040,30315)(74342,74799)(74200,74800)	scaffold_13	74500	277	0.049105
(30040,30412)(74342,74899)(74300,74900)	scaffold_13	74600	374	0.049149
(30098,30455)(74400,74942)(74400,75000)	scaffold_13	74700	359	0.049183
(30116,30510)(74502,75099)(74500,75100)	scaffold_13	74800	396	0.049192
(30214,30514)(74600,75103)(74600,75200)	scaffold_13	74900	302	0.049204
(30286,30514)(74770,75103)(74700,75300)	scaffold_13	75000	230	0.049269
(30316,30586)(74800,75399)(74800,75400)	scaffold_13	75100	272	0.049364
(30413,30640)(74900,75499)(74900,75500)	scaffold_13	75200	229	0.049579
(30456,30650)(75045,75599)(75000,75600)	scaffold_13	75300	196	0.049442
(30511,30750)(75100,75699)(75100,75700)	scaffold_13	75400	241	0.049472
(30515,30841)(75328,75799)(75200,75800)	scaffold_13	75500	328	0.049433
(30515,30928)(75328,75886)(75300,75900)	scaffold_13	75600	415	0.049215
(30587,30936)(75400,75999)(75400,76000)	scaffold_13	75700	351	0.049393
(30641,31014)(75500,76099)(75500,76100)	scaffold_13	75800	375	0.049322
(30651,31042)(75600,76127)(75600,76200)	scaffold_13	75900	393	0.049320
(30751,31142)(75700,76299)(75700,76300)	scaffold_13	76000	393	0.049195
(30842,31171)(75800,76399)(75800,76400)	scaffold_13	76100	331	0.049166
(30929,31268)(75992,76499)(75900,76500)	scaffold_13	76200	341	0.049492
(30937,31344)(76000,76575)(76000,76600)	scaffold_13	76300	409	0.049213
(31015,31344)(76100,76575)(76100,76700)	scaffold_13	76400	331	0.049104
(31043,31426)(76200,76799)(76200,76800)	scaffold_13	76500	385	0.049042
(31143,31526)(76300,76899)(76300,76900)	scaffold_13	76600	385	0.049154
(31172,31626)(76400,76999)(76400,77000)	scaffold_13	76700	456	0.049155
(31269,31683)(76500,77056)(76500,77100)	scaffold_13	76800	416	0.048907
(31345,31750)(76718,77199)(76600,77200)	scaffold_13	76900	407	0.049251
(31345,31756)(76718,77205)(76700,77300)	scaffold_13	77000	413	0.049212
(31427,31825)(76800,77399)(76800,77400)	scaffold_13	77100	400	0.049281
(31527,31879)(76900,77453)(76900,77500)	scaffold_13	77200	354	0.049259
(31627,31918)(77000,77599)(77000,77600)	scaffold_13	77300	293	0.049234
(31684,31979)(77133,77660)(77100,77700)	scaffold_13	77400	297	0.049372
(31751,32062)(77200,77799)(77200,77800)	scaffold_13	77500	313	0.048959
(31757,32083)(77331,77881)(77300,77900)	scaffold_13	77600	328	0.049009
(31826,32083)(77400,77881)(77400,78000)	scaffold_13	77700	259	0.048970
(31880,32107)(77561,78099)(77500,78100)	scaffold_13	77800	229	0.048918
(31919,32207)(77600,78199)(77600,78200)	scaffold_13	77900	290	0.048940
(31980,32307)(77707,78299)(77700,78300)	scaffold_13	78000	329	0.048992
(32063,32329)(77800,78321)(77800,78400)	scaffold_13	78100	268	0.049056
(32084,32429)(78076,78499)(77900,78500)	scaffold_13	78200	347	0.049007
(32084,32524)(78076,78599)(78000,78600)	scaffold_13	78300	442	0.048961
(32108,32624)(78100,78699)(78100,78700)	scaffold_13	78400	518	0.049035
(32208,32724)(78200,78799)(78200,78800)	scaffold_13	78500	518	0.048840
(32308,32795)(78300,78870)(78300,78900)	scaffold_13	78600	489	0.048838
(32330,32883)(78400,78999)(78400,79000)	scaffold_13	78700	555	0.048921
(32430,32983)(78500,79099)(78500,79100)	scaffold_13	78800	555	0.048956
(32525,33083)(78600,79199)(78600,79200)	scaffold_13	78900	560	0.049123
(32625,33183)(78700,79299)(78700,79300)	scaffold_13	79000	560	0.049174
(32725,33277)(78800,79399)(78800,79400)	scaffold_13	79100	554	0.049441
(32796,33377)(78912,79499)(78900,79500)	scaffold_13	79200	583	0.049434
(32884,33432)(79000,79599)(79000,79600)	scaffold_13	79300	550	0.049500
(32984,33532)(79100,79699)(79100,79700)	scaffold_13	79400	550	0.049628
(33084,33563)(79200,79799)(79200,79800)	scaffold_13	79500	481	0.049674
(33184,33663)(79300,79899)(79300,79900)	scaffold_13	79600	481	0.049603
(33278,33695)(79400,79931)(79400,80000)	scaffold_13	79700	419	0.049635
(33378,33695)(79500,79931)(79500,80100)	scaffold_13	79800	319	0.049748
(33433,33707)(79600,80199)(79600,80200)	scaffold_13	79900	276	0.049633
(33533,33807)(79700,80299)(79700,80300)	scaffold_13	80000	276	0.049467
(33564,33838)(79800,80330)(79800,80400)	scaffold_13	80100	276	0.049315
(33664,33838)(79900,80330)(79900,80500)	scaffold_13	80200	176	0.049286
(33696,33852)(80188,80599)(80000,80600)	scaffold_13	80300	158	0.049197
(33696,33938)(80188,80699)(80100,80700)	scaffold_13	80400	244	0.049229
(33708,34035)(80200,80799)(80200,80800)	scaffold_13	80500	329	0.049218
