region	chr	midPos	Nsites
(17986,19591)(62000,66999)(62000,67000)	scaffold_16	64500	1607	0.049217
(18342,19931)(63000,67934)(63000,68000)	scaffold_16	65500	1591	0.049236
(18597,20257)(64027,68996)(64000,69000)	scaffold_16	66500	1662	0.049184
(18853,20414)(65000,69965)(65000,70000)	scaffold_16	67500	1563	0.049181
(19128,20459)(66000,70461)(66000,71000)	scaffold_16	68500	1333	0.049235
(19592,20566)(67000,71735)(67000,72000)	scaffold_16	69500	976	0.049289
(19932,20733)(68175,72763)(68000,73000)	scaffold_16	70500	803	0.049364
(20258,21210)(69406,73999)(69000,74000)	scaffold_16	71500	954	0.049397
(20415,21669)(70417,74885)(70000,75000)	scaffold_16	72500	1256	0.049287
(20460,22066)(71365,75901)(71000,76000)	scaffold_16	73500	1608	0.049303
(20567,22141)(72058,76984)(72000,77000)	scaffold_16	74500	1576	0.049276
(20734,22314)(73007,77981)(73000,78000)	scaffold_16	75500	1582	0.049227
(21211,22519)(74000,78548)(74000,79000)	scaffold_16	76500	1310	0.049194
(21670,22967)(75241,79946)(75000,80000)	scaffold_16	77500	1299	0.049358
(22067,23315)(76578,80999)(76000,81000)	scaffold_16	78500	1250	0.049254
(22142,23662)(77513,81999)(77000,82000)	scaffold_16	79500	1522	0.049319
(22315,24069)(78110,82810)(78000,83000)	scaffold_16	80500	1756	0.049335
(22520,24349)(79187,83558)(79000,84000)	scaffold_16	81500	1831	0.049376
(22968,24523)(80080,84999)(80000,85000)	scaffold_16	82500	1557	0.049308
(23316,25046)(81000,85978)(81000,86000)	scaffold_16	83500	1732	0.049395
(23663,25244)(82000,86956)(82000,87000)	scaffold_16	84500	1583	0.049360
(24070,25583)(83043,87928)(83000,88000)	scaffold_16	85500	1515	0.049218
(24350,25914)(84075,88999)(84000,89000)	scaffold_16	86500	1566	0.049288
(24524,26532)(85000,89999)(85000,90000)	scaffold_16	87500	2010	0.049285
(25047,27075)(86393,90999)(86000,91000)	scaffold_16	88500	2030	0.049256
(25245,27543)(87074,91917)(87000,92000)	scaffold_16	89500	2300	0.049242
(25584,27543)(88012,91917)(88000,93000)	scaffold_16	90500	1961	0.049323
(25915,27832)(89000,93999)(89000,94000)	scaffold_16	91500	1919	0.049231
(26533,28261)(90000,94999)(90000,95000)	scaffold_16	92500	1730	0.049245
(27076,28589)(91000,95999)(91000,96000)	scaffold_16	93500	1515	0.049310
(27544,29006)(93008,96999)(92000,97000)	scaffold_16	94500	1464	0.049296
(27544,29685)(93008,97999)(93000,98000)	scaffold_16	95500	2143	0.049389
(27833,30179)(94000,98941)(94000,99000)	scaffold_16	96500	2348	0.049371
(28262,30636)(95000,99999)(95000,100000)	scaffold_16	97500	2376	0.049397
(28590,31098)(96000,100999)(96000,101000)	scaffold_16	98500	2510	0.049301
(29007,31240)(97000,101938)(97000,102000)	scaffold_16	99500	2235	0.049331
(29686,31373)(98000,102767)(98000,103000)	scaffold_16	100500	1689	0.049210
(188,2255)(1000,5937)(1000,6000)	scaffold_160	3500	2069	0.049132
(69,1907)(1119,5942)(1000,6000)	scaffold_161	3500	1840	0.049304
(292,1815)(1117,5988)(1000,6000)	scaffold_162	3500	1525	0.049490
(188,1686)(1087,5667)(1000,6000)	scaffold_163	3500	1500	0.049127
(697,1992)(1000,5854)(1000,6000)	scaffold_164	3500	1297	0.049155
(41,1964)(1228,5585)(1000,6000)	scaffold_165	3500	1925	0.049163
(106,1624)(1000,5242)(1000,6000)	scaffold_166	3500	1520	0.049176
(101,2159)(1094,5999)(1000,6000)	scaffold_167	3500	2060	0.049270
(53,2525)(1144,5999)(1000,6000)	scaffold_168	3500	2474	0.049148
(274,2100)(1000,5821)(1000,6000)	scaffold_169	3500	1828	0.049161
(209,2136)(1000,5799)(1000,6000)	scaffold_17	3500	1929	0.048598
(292,2411)(2122,6999)(2000,7000)	scaffold_17	4500	2121	0.048576
(758,2807)(3000,7859)(3000,8000)	scaffold_17	5500	2051	0.047969
(1304,3107)(4000,8713)(4000,9000)	scaffold_17	6500	1805	0.048315
(1822,3207)(5000,9723)(5000,10000)	scaffold_17	7500	1387	0.048043
(2137,3375)(6110,10805)(6000,11000)	scaffold_17	8500	1240	0.047945
(2412,3671)(7000,11706)(7000,12000)	scaffold_17	9500	1261	0.046886
(2808,3836)(8098,12999)(8000,13000)	scaffold_17	10500	1030	0.047665
(3108,4211)(9624,13987)(9000,14000)	scaffold_17	11500	1105	0.048217
(3208,4423)(10005,14948)(10000,15000)	scaffold_17	12500	1217	0.048382
(3376,4861)(11049,15946)(11000,16000)	scaffold_17	13500	1487	0.048494
(3672,5229)(12025,16999)(12000,17000)	scaffold_17	14500	1559	0.049579
(3837,5737)(13000,17915)(13000,18000)	scaffold_17	15500	1902	0.049533
(4212,6173)(14196,18821)(14000,19000)	scaffold_17	16500	1963	0.049244
(4424,6608)(15115,19898)(15000,20000)	scaffold_17	17500	2186	0.049230
(4862,6874)(16029,20961)(16000,21000)	scaffold_17	18500	2014	0.049257
(5230,6978)(17000,21898)(17000,22000)	scaffold_17	19500	1750	0.049256
(5738,7143)(18125,22760)(18000,23000)	scaffold_17	20500	1407	0.049185
(6174,7243)(19146,23591)(19000,24000)	scaffold_17	21500	1071	0.049235
(6609,7716)(20507,24757)(20000,25000)	scaffold_17	22500	1109	0.049084
(6875,8109)(21000,25999)(21000,26000)	scaffold_17	23500	1236	0.049327
(6979,8407)(22275,26999)(22000,27000)	scaffold_17	24500	1430	0.049265
(7144,8869)(23492,27778)(23000,28000)	scaffold_17	25500	1727	0.049384
(7244,9069)(24006,28529)(24000,29000)	scaffold_17	26500	1827	0.049403
(7717,9278)(25003,29672)(25000,30000)	scaffold_17	27500	1563	0.049496
(8110,9494)(26000,30675)(26000,31000)	scaffold_17	28500	1386	0.049396
(8408,9757)(27000,31788)(27000,32000)	scaffold_17	29500	1351	0.049390
(8870,10162)(28113,32894)(28000,33000)	scaffold_17	30500	1294	0.049417
(9070,10537)(29275,33999)(29000,34000)	scaffold_17	31500	1469	0.049406
(9279,10930)(30054,34885)(30000,35000)	scaffold_17	32500	1653	0.049377
(9495,10930)(31301,34885)(31000,36000)	scaffold_17	33500	1437	0.049384
(9758,11135)(32104,36936)(32000,37000)	scaffold_17	34500	1379	0.049384
(10163,11537)(33080,37910)(33000,38000)	scaffold_17	35500	1376	0.049057
(10538,11993)(34000,38891)(34000,39000)	scaffold_17	36500	1457	0.049054
(10931,12649)(36109,39999)(35000,40000)	scaffold_17	37500	1720	0.049097
(10931,13204)(36109,40997)(36000,41000)	scaffold_17	38500	2275	0.049090
(11136,13590)(37068,41996)(37000,42000)	scaffold_17	39500	2456	0.049094
(11538,13979)(38182,42999)(38000,43000)	scaffold_17	40500	2443	0.049169
(11994,14110)(39026,43679)(39000,44000)	scaffold_17	41500	2118	0.049164
(12650,14380)(40000,44750)(40000,45000)	scaffold_17	42500	1732	0.049128
(13205,14644)(41190,45867)(41000,46000)	scaffold_17	43500	1441	0.049199
(13591,15141)(42034,46999)(42000,47000)	scaffold_17	44500	1552	0.049149
(13980,15481)(43000,47999)(43000,48000)	scaffold_17	45500	1503	0.049152
(14111,15965)(44188,48999)(44000,49000)	scaffold_17	46500	1856	0.049133
(14381,16431)(45120,49962)(45000,50000)	scaffold_17	47500	2052	0.049165
(14645,16777)(46077,50999)(46000,51000)	scaffold_17	48500	2134	0.049120
(15142,16915)(47000,51999)(47000,52000)	scaffold_17	49500	1775	0.049171
(15482,17064)(48000,52432)(48000,53000)	scaffold_17	50500	1584	0.049173
(15966,17241)(49000,53999)(49000,54000)	scaffold_17	51500	1277	0.049165
(16432,17730)(50061,54854)(50000,55000)	scaffold_17	52500	1300	0.049128
(16778,18165)(51000,55961)(51000,56000)	scaffold_17	53500	1389	0.048016
(16916,18220)(52000,56325)(52000,57000)	scaffold_17	54500	1306	0.047924
(17065,18220)(53622,56325)(53000,58000)	scaffold_17	55500	1157	0.047787
(17242,18683)(54000,58999)(54000,59000)	scaffold_17	56500	1443	0.048060
(17731,19287)(55091,59978)(55000,60000)	scaffold_17	57500	1558	0.048160
(18166,19510)(56271,60993)(56000,61000)	scaffold_17	58500	1346	0.049260
(18221,19724)(58049,61848)(57000,62000)	scaffold_17	59500	1505	0.049297
(18221,20197)(58049,62999)(58000,63000)	scaffold_17	60500	1978	0.049250
(18684,20551)(59000,63552)(59000,64000)	scaffold_17	61500	1869	0.049216
(19288,20562)(60261,64999)(60000,65000)	scaffold_17	62500	1276	0.049237
(19511,20967)(61033,65994)(61000,66000)	scaffold_17	63500	1458	0.049112
(19725,21421)(62087,66906)(62000,67000)	scaffold_17	64500	1698	0.049072
(20198,21672)(63000,67861)(63000,68000)	scaffold_17	65500	1476	0.049026
(20552,22166)(64989,68999)(64000,69000)	scaffold_17	66500	1616	0.049088
(20563,22450)(65000,69737)(65000,70000)	scaffold_17	67500	1889	0.049091
(20968,22450)(66336,69737)(66000,71000)	scaffold_17	68500	1484	0.049108
(21422,22635)(67092,71711)(67000,72000)	scaffold_17	69500	1215	0.049092
(21673,22808)(68032,72967)(68000,73000)	scaffold_17	70500	1137	0.049167
(22167,23133)(69000,73999)(69000,74000)	scaffold_17	71500	968	0.049233
(22451,23734)(71003,74999)(70000,75000)	scaffold_17	72500	1285	0.049372
(22451,24415)(71003,75999)(71000,76000)	scaffold_17	73500	1966	0.049288
(22636,24515)(72516,76453)(72000,77000)	scaffold_17	74500	1881	0.049321
(22809,24917)(73269,77767)(73000,78000)	scaffold_17	75500	2110	0.049298
(23134,25477)(74000,78941)(74000,79000)	scaffold_17	76500	2345	0.049278
(23735,25751)(75000,79745)(75000,80000)	scaffold_17	77500	2018	0.049249
(24416,26213)(76000,80999)(76000,81000)	scaffold_17	78500	1799	0.048699
(24516,26870)(77003,81948)(77000,82000)	scaffold_17	79500	2356	0.048769
(24918,27015)(78034,82979)(78000,83000)	scaffold_17	80500	2099	0.048695
(25478,27562)(79019,83876)(79000,84000)	scaffold_17	81500	2086	0.048719
(25752,28023)(80093,84794)(80000,85000)	scaffold_17	82500	2273	0.048685
(26214,28195)(81000,85999)(81000,86000)	scaffold_17	83500	1983	0.049115
(26871,28730)(82472,86949)(82000,87000)	scaffold_17	84500	1861	0.048418
(27016,29161)(83127,87876)(83000,88000)	scaffold_17	85500	2147	0.048536
(27563,29304)(84077,88241)(84000,89000)	scaffold_17	86500	1743	0.048301
(28024,29499)(85685,89694)(85000,90000)	scaffold_17	87500	1477	0.048186
(28196,29658)(86000,90637)(86000,91000)	scaffold_17	88500	1464	0.048182
(28731,29658)(87080,90637)(87000,92000)	scaffold_17	89500	929	0.049093
(29162,29864)(88082,92888)(88000,93000)	scaffold_17	90500	704	0.049135
(29305,30385)(89234,93968)(89000,94000)	scaffold_17	91500	1082	0.049125
(29500,30807)(90005,94997)(90000,95000)	scaffold_17	92500	1309	0.049144
(736,2261)(1019,4972)(1000,6000)	scaffold_171	3500	1527	0.049029
(884,2268)(2217,6934)(2000,7000)	scaffold_171	4500	1386	0.049019
(1168,2691)(3000,7826)(3000,8000)	scaffold_171	5500	1525	0.049026
(1636,2922)(4000,8482)(4000,9000)	scaffold_171	6500	1288	0.049062
(146,1953)(1000,5786)(1000,6000)	scaffold_172	3500	1809	0.049112
(91,1814)(1036,5896)(1000,6000)	scaffold_173	3500	1725	0.049181
(401,2457)(1000,4900)(1000,6000)	scaffold_174	3500	2058	0.049179
(807,2457)(2351,4900)(2000,7000)	scaffold_174	4500	1652	0.049119
(417,2220)(1000,5736)(1000,6000)	scaffold_175	3500	1805	0.049238
(486,2306)(1000,5875)(1000,6000)	scaffold_176	3500	1822	0.049228
(1114,2306)(2000,5875)(2000,7000)	scaffold_176	4500	1194	0.049287
(1687,2306)(3059,5875)(3000,8000)	scaffold_176	5500	621	0.049249
(2017,2993)(5262,8999)(4000,9000)	scaffold_176	6500	978	0.049139
(231,1756)(2141,5918)(1000,6000)	scaffold_178	3500	1527	0.049283
(83,2202)(1826,5999)(1000,6000)	scaffold_179	3500	2121	0.049222
(94,1933)(2080,6999)(2000,7000)	scaffold_18	4500	1841	0.048555
(138,2230)(3140,7366)(3000,8000)	scaffold_18	5500	2094	0.048624
(690,2230)(4000,7366)(4000,9000)	scaffold_18	6500	1542	0.048471
(1357,2230)(6327,7366)(5000,10000)	scaffold_18	7500	875	0.047777
(1357,2230)(6327,7366)(6000,11000)	scaffold_18	8500	875	0.047777
(1934,2230)(7000,7366)(7000,12000)	scaffold_18	9500	298	0.049110
(2231,2709)(25126,25780)(21000,26000)	scaffold_18	23500	480	0.049328
(2231,2709)(25126,25780)(22000,27000)	scaffold_18	24500	480	0.049328
(2231,3615)(25126,27999)(23000,28000)	scaffold_18	25500	1386	0.049322
(2231,4472)(25126,28999)(24000,29000)	scaffold_18	26500	2243	0.049666
(2231,4918)(25126,29850)(25000,30000)	scaffold_18	27500	2689	0.049616
(2710,5527)(27049,30999)(26000,31000)	scaffold_18	28500	2819	0.049606
(2710,6444)(27049,31999)(27000,32000)	scaffold_18	29500	3736	0.049497
(3616,6920)(28000,32569)(28000,33000)	scaffold_18	30500	3306	0.049525
(4473,7209)(29000,33999)(29000,34000)	scaffold_18	31500	2738	0.049331
(4919,8063)(30097,34999)(30000,35000)	scaffold_18	32500	3146	0.049257
(5528,8878)(31000,35999)(31000,36000)	scaffold_18	33500	3352	0.049137
(6445,9715)(32000,36999)(32000,37000)	scaffold_18	34500	3272	0.049062
(6921,10524)(33615,37846)(33000,38000)	scaffold_18	35500	3605	0.049056
(7210,11401)(34000,38999)(34000,39000)	scaffold_18	36500	4193	0.048696
(8064,11937)(35000,39999)(35000,40000)	scaffold_18	37500	3875	0.048682
(8879,12801)(36000,40999)(36000,41000)	scaffold_18	38500	3924	0.048769
(9716,13625)(37000,41924)(37000,42000)	scaffold_18	39500	3911	0.048825
(10525,14525)(38051,42999)(38000,43000)	scaffold_18	40500	4002	0.048870
(11402,15441)(39000,43999)(39000,44000)	scaffold_18	41500	4041	0.049290
(11938,16424)(40000,44999)(40000,45000)	scaffold_18	42500	4488	0.049344
(12802,17312)(41000,45999)(41000,46000)	scaffold_18	43500	4512	0.049320
(13626,18088)(42009,46999)(42000,47000)	scaffold_18	44500	4464	0.049024
(14526,18990)(43000,47999)(43000,48000)	scaffold_18	45500	4466	0.048763
(15442,19536)(44000,48999)(44000,49000)	scaffold_18	46500	4096	0.048705
(16425,20225)(45000,49999)(45000,50000)	scaffold_18	47500	3802	0.048598
(17313,21180)(46000,50999)(46000,51000)	scaffold_18	48500	3869	0.049110
(18089,22058)(47000,51999)(47000,52000)	scaffold_18	49500	3971	0.049073
(18991,22816)(48000,52904)(48000,53000)	scaffold_18	50500	3827	0.049313
(19537,22816)(49000,52904)(49000,54000)	scaffold_18	51500	3281	0.049289
(20226,23511)(50000,54999)(50000,55000)	scaffold_18	52500	3287	0.049208
(21181,24362)(51000,55945)(51000,56000)	scaffold_18	53500	3183	0.048558
(22059,25199)(52000,56999)(52000,57000)	scaffold_18	54500	3142	0.049045
(22817,26005)(54253,57999)(53000,58000)	scaffold_18	55500	3190	0.048572
(22817,26959)(54253,58990)(54000,59000)	scaffold_18	56500	4144	0.048826
(23512,27106)(55000,59999)(55000,60000)	scaffold_18	57500	3596	0.048838
(24363,27855)(56088,60999)(56000,61000)	scaffold_18	58500	3494	0.048884
(25200,28314)(57000,61711)(57000,62000)	scaffold_18	59500	3116	0.048876
(26006,28831)(58000,62999)(58000,63000)	scaffold_18	60500	2827	0.049479
(26960,29222)(59793,63464)(59000,64000)	scaffold_18	61500	2264	0.049339
(27107,29846)(60000,64999)(60000,65000)	scaffold_18	62500	2741	0.049420
(27856,30158)(61000,65555)(61000,66000)	scaffold_18	63500	2304	0.049578
(28315,30821)(62440,66979)(62000,67000)	scaffold_18	64500	2508	0.049438
(28832,31035)(63000,67359)(63000,68000)	scaffold_18	65500	2205	0.049487
(29223,31035)(64213,67359)(64000,69000)	scaffold_18	66500	1814	0.049521
(29847,31035)(65000,67359)(65000,70000)	scaffold_18	67500	1190	0.049470
(30159,31035)(66088,67359)(66000,71000)	scaffold_18	68500	878	0.049245
(30822,31035)(67086,67359)(67000,72000)	scaffold_18	69500	215	0.049786
(31036,31451)(89408,89999)(85000,90000)	scaffold_18	87500	417	0.049232
(31036,32203)(89408,90999)(86000,91000)	scaffold_18	88500	1169	0.049095
(31036,32658)(89408,91999)(87000,92000)	scaffold_18	89500	1624	0.048197
(31036,33534)(89408,92973)(88000,93000)	scaffold_18	90500	2500	0.048622
(31036,33722)(89408,93999)(89000,94000)	scaffold_18	91500	2688	0.048669
(31452,34465)(90000,94999)(90000,95000)	scaffold_18	92500	3015	0.048717
(32204,34815)(91000,95981)(91000,96000)	scaffold_18	93500	2613	0.048702
(32659,35466)(92000,96960)(92000,97000)	scaffold_18	94500	2809	0.049349
(33535,36398)(93689,97999)(93000,98000)	scaffold_18	95500	2865	0.049203
(33723,37263)(94000,98999)(94000,99000)	scaffold_18	96500	3542	0.049252
(34466,38224)(95000,99999)(95000,100000)	scaffold_18	97500	3760	0.049254
(34816,39172)(96170,100999)(96000,101000)	scaffold_18	98500	4358	0.049225
(35467,40084)(97001,101999)(97000,102000)	scaffold_18	99500	4619	0.049223
(36399,40860)(98000,102999)(98000,103000)	scaffold_18	100500	4463	0.049319
(37264,41529)(99000,103717)(99000,104000)	scaffold_18	101500	4267	0.049298
(38225,41529)(100000,103717)(100000,105000)	scaffold_18	102500	3306	0.049335
(39173,41529)(101029,103717)(101000,106000)	scaffold_18	103500	2358	0.049413
(40085,41529)(102000,103717)(102000,107000)	scaffold_18	104500	1446	0.049400
(40861,41529)(103000,103717)(103000,108000)	scaffold_18	105500	670	0.049295
(41530,41912)(120497,120985)(116000,121000)	scaffold_18	118500	384	0.049168
(41530,42079)(120497,121243)(117000,122000)	scaffold_18	119500	551	0.049270
(41530,42079)(120497,121243)(118000,123000)	scaffold_18	120500	551	0.049270
(41530,42079)(120497,121243)(119000,124000)	scaffold_18	121500	551	0.049270
(41530,42796)(120497,124935)(120000,125000)	scaffold_18	122500	1268	0.049332
(41913,43101)(121077,125999)(121000,126000)	scaffold_18	123500	1190	0.049329
(42080,43846)(124160,126999)(122000,127000)	scaffold_18	124500	1768	0.049397
(42080,44755)(124160,127999)(123000,128000)	scaffold_18	125500	2677	0.049347
(42080,45697)(124160,128999)(124000,129000)	scaffold_18	126500	3619	0.049267
(42797,46598)(125095,129999)(125000,130000)	scaffold_18	127500	3803	0.049237
(43102,47438)(126000,130999)(126000,131000)	scaffold_18	128500	4338	0.048926
(43847,47720)(127000,131922)(127000,132000)	scaffold_18	129500	3875	0.048809
(44756,47720)(128000,131922)(128000,133000)	scaffold_18	130500	2966	0.048684
(45698,47720)(129000,131922)(129000,134000)	scaffold_18	131500	2024	0.048522
(46599,47720)(130000,131922)(130000,135000)	scaffold_18	132500	1123	0.047943
(47439,47873)(131000,135598)(131000,136000)	scaffold_18	133500	436	0.049191
(47721,47873)(135230,135598)(132000,137000)	scaffold_18	134500	154	0.049519
(47721,47873)(135230,135598)(133000,138000)	scaffold_18	135500	154	0.049519
(47721,47873)(135230,135598)(134000,139000)	scaffold_18	136500	154	0.049519
(47721,47873)(135230,135598)(135000,140000)	scaffold_18	137500	154	0.049519
(47874,48719)(172008,172999)(168000,173000)	scaffold_18	170500	847	0.049424
(47874,49719)(172008,173999)(169000,174000)	scaffold_18	171500	1847	0.048681
(47874,50584)(172008,174999)(170000,175000)	scaffold_18	172500	2712	0.048893
(47874,51284)(172008,175999)(171000,176000)	scaffold_18	173500	3412	0.048989
(47874,52177)(172008,176999)(172000,177000)	scaffold_18	174500	4305	0.049063
(48720,53090)(173000,177999)(173000,178000)	scaffold_18	175500	4372	0.049042
(49720,53985)(174000,178999)(174000,179000)	scaffold_18	176500	4267	0.049247
(50585,54662)(175000,179839)(175000,180000)	scaffold_18	177500	4079	0.049225
(51285,54662)(176000,179839)(176000,181000)	scaffold_18	178500	3379	0.049197
(52178,54662)(177000,179839)(177000,182000)	scaffold_18	179500	2486	0.049138
(53091,54662)(178000,179839)(178000,183000)	scaffold_18	180500	1573	0.049040
(53986,54662)(179000,179839)(179000,184000)	scaffold_18	181500	678	0.049255
(54663,54764)(194698,194799)(190000,195000)	scaffold_18	192500	103	0.050397
(54663,54849)(194698,195126)(191000,196000)	scaffold_18	193500	188	0.049807
(54663,54849)(194698,195126)(192000,197000)	scaffold_18	194500	188	0.049807
(54663,55420)(194698,197803)(193000,198000)	scaffold_18	195500	759	0.049360
(170,1766)(1173,5853)(1000,6000)	scaffold_180	3500	1598	0.049369
(223,1894)(1045,5927)(1000,6000)	scaffold_183	3500	1673	0.051321
(542,2343)(1020,5541)(1000,6000)	scaffold_184	3500	1803	0.048388
(131,1648)(1137,5682)(1000,6000)	scaffold_185	3500	1519	0.049352
(376,1250)(3000,7999)(3000,8000)	scaffold_186	5500	876	0.047612
(1055,2206)(7755,8999)(4000,9000)	scaffold_186	6500	1153	0.046588
(1055,2976)(7755,9899)(5000,10000)	scaffold_186	7500	1923	0.047597
(1055,3202)(7755,10999)(6000,11000)	scaffold_186	8500	2149	0.047793
(968,3990)(1000,4066)(1000,6000)	scaffold_187	3500	3024	0.048956
(1955,3990)(2000,4066)(2000,7000)	scaffold_187	4500	2037	0.048802
(2955,3990)(3000,4066)(3000,8000)	scaffold_187	5500	1037	0.048069
(3924,3990)(4000,4066)(4000,9000)	scaffold_187	6500	68	0.050182
(3991,4324)(34632,34999)(30000,35000)	scaffold_187	32500	335	0.049051
(3991,5324)(34632,35999)(31000,36000)	scaffold_187	33500	1335	0.049600
(552,2011)(1146,5001)(1000,6000)	scaffold_188	3500	1461	0.049341
